Fields,BoundingBox,X,Y,left,top,right,bottom,id
240,"[-93.1730929951109,44.9937568602066;-93.1730179951109,44.9937638602066]","[-93.1730929951109,-93.1730179951109,-93.1730179951109,-93.1730929951109,-93.1730929951109,NaN]","[44.9937638602066,44.9937638602066,44.9937568602066,44.9937568602066,44.9937638602066,NaN]",-93.17309804,44.99376982,-93.17302304,44.99376282,244
241,"[-93.1730239629696,44.9940861635561;-93.1729489629696,44.9940931635561]","[-93.1730239629696,-93.1729489629696,-93.1729489629696,-93.1730239629696,-93.1730239629696,NaN]","[44.9940931635561,44.9940931635561,44.9940861635561,44.9940861635561,44.9940931635561,NaN]",-93.17302304,44.99409882,-93.17294804,44.99409182,246
242,"[-93.1730233020215,44.9940787572827;-93.1729483020215,44.9940857572827]","[-93.1730233020215,-93.1729483020215,-93.1729483020215,-93.1730233020215,-93.1730233020215,NaN]","[44.9940857572827,44.9940857572827,44.9940787572827,44.9940787572827,44.9940857572827,NaN]",-93.17302304,44.99409182,-93.17294804,44.99408482,247
243,"[-93.1730193494690,44.9940713373136;-93.1729443494690,44.9940783373136]","[-93.1730193494690,-93.1729443494690,-93.1729443494690,-93.1730193494690,-93.1730193494690,NaN]","[44.9940783373136,44.9940783373136,44.9940713373136,44.9940713373136,44.9940783373136,NaN]",-93.17302304,44.99408482,-93.17294804,44.99407782,248
244,"[-93.1730170176087,44.9940639739611;-93.1729420176087,44.9940709739611]","[-93.1730170176087,-93.1729420176087,-93.1729420176087,-93.1730170176087,-93.1730170176087,NaN]","[44.9940709739611,44.9940709739611,44.9940639739611,44.9940639739611,44.9940709739611,NaN]",-93.17302304,44.99407782,-93.17294804,44.99407082,249
245,"[-93.1730221352435,44.9940572088218;-93.1729471352435,44.9940642088218]","[-93.1730221352435,-93.1729471352435,-93.1729471352435,-93.1730221352435,-93.1730221352435,NaN]","[44.9940642088218,44.9940642088218,44.9940572088218,44.9940572088218,44.9940642088218,NaN]",-93.17302304,44.99407082,-93.17294804,44.99406382,250
246,"[-93.1730224874137,44.9940512533153;-93.1729474874137,44.9940582533153]","[-93.1730224874137,-93.1729474874137,-93.1729474874137,-93.1730224874137,-93.1730224874137,NaN]","[44.9940582533153,44.9940582533153,44.9940512533153,44.9940512533153,44.9940582533153,NaN]",-93.17302304,44.99406382,-93.17294804,44.99405682,251
247,"[-93.1730177953524,44.9940437787830;-93.1729427953524,44.9940507787830]","[-93.1730177953524,-93.1729427953524,-93.1729427953524,-93.1730177953524,-93.1730177953524,NaN]","[44.9940507787830,44.9940507787830,44.9940437787830,44.9940437787830,44.9940507787830,NaN]",-93.17302304,44.99405682,-93.17294804,44.99404982,252
248,"[-93.1730172573018,44.9940371179353;-93.1729422573018,44.9940441179353]","[-93.1730172573018,-93.1729422573018,-93.1729422573018,-93.1730172573018,-93.1730172573018,NaN]","[44.9940441179353,44.9940441179353,44.9940371179353,44.9940371179353,44.9940441179353,NaN]",-93.17302304,44.99404982,-93.17294804,44.99404282,253
249,"[-93.1730228134477,44.9940294763306;-93.1729478134477,44.9940364763306]","[-93.1730228134477,-93.1729478134477,-93.1729478134477,-93.1730228134477,-93.1730228134477,NaN]","[44.9940364763306,44.9940364763306,44.9940294763306,44.9940294763306,44.9940364763306,NaN]",-93.17302304,44.99404282,-93.17294804,44.99403582,254
250,"[-93.1730205756342,44.9940220269191;-93.1729455756342,44.9940290269191]","[-93.1730205756342,-93.1729455756342,-93.1729455756342,-93.1730205756342,-93.1730205756342,NaN]","[44.9940290269191,44.9940290269191,44.9940220269191,44.9940220269191,44.9940290269191,NaN]",-93.17302304,44.99403582,-93.17294804,44.99402882,255
251,"[-93.1730233328627,44.9940149786053;-93.1729483328627,44.9940219786053]","[-93.1730233328627,-93.1729483328627,-93.1729483328627,-93.1730233328627,-93.1730233328627,NaN]","[44.9940219786053,44.9940219786053,44.9940149786053,44.9940149786053,44.9940219786053,NaN]",-93.17302304,44.99402882,-93.17294804,44.99402182,256
252,"[-93.1730202486543,44.9940081297312;-93.1729452486543,44.9940151297312]","[-93.1730202486543,-93.1729452486543,-93.1729452486543,-93.1730202486543,-93.1730202486543,NaN]","[44.9940151297312,44.9940151297312,44.9940081297312,44.9940081297312,44.9940151297312,NaN]",-93.17302304,44.99402182,-93.17294804,44.99401482,257
253,"[-93.1730235961047,44.9940008173785;-93.1729485961047,44.9940078173784]","[-93.1730235961047,-93.1729485961047,-93.1729485961047,-93.1730235961047,-93.1730235961047,NaN]","[44.9940078173784,44.9940078173784,44.9940008173785,44.9940008173785,44.9940078173784,NaN]",-93.17302304,44.99401482,-93.17294804,44.99400782,258
254,"[-93.1730242209933,44.9939937089929;-93.1729492209933,44.9940007089929]","[-93.1730242209933,-93.1729492209933,-93.1729492209933,-93.1730242209933,-93.1730242209933,NaN]","[44.9940007089929,44.9940007089929,44.9939937089929,44.9939937089929,44.9940007089929,NaN]",-93.17302304,44.99400782,-93.17294804,44.99400082,259
255,"[-93.1730217694406,44.9939866794440;-93.1729467694406,44.9939936794440]","[-93.1730217694406,-93.1729467694406,-93.1729467694406,-93.1730217694406,-93.1730217694406,NaN]","[44.9939936794440,44.9939936794440,44.9939866794440,44.9939866794440,44.9939936794440,NaN]",-93.17302304,44.99400082,-93.17294804,44.99399382,260
256,"[-93.1730203677733,44.9939797006182;-93.1729453677733,44.9939867006182]","[-93.1730203677733,-93.1729453677733,-93.1729453677733,-93.1730203677733,-93.1730203677733,NaN]","[44.9939867006182,44.9939867006182,44.9939797006182,44.9939797006182,44.9939867006182,NaN]",-93.17302304,44.99399382,-93.17294804,44.99398682,261
257,"[-93.1730242381101,44.9939726699101;-93.1729492381101,44.9939796699101]","[-93.1730242381101,-93.1729492381101,-93.1729492381101,-93.1730242381101,-93.1730242381101,NaN]","[44.9939796699101,44.9939796699101,44.9939726699101,44.9939726699101,44.9939796699101,NaN]",-93.17302304,44.99398682,-93.17294804,44.99397982,262
258,"[-93.1730234537514,44.9939663112300;-93.1729484537515,44.9939733112300]","[-93.1730234537514,-93.1729484537515,-93.1729484537515,-93.1730234537514,-93.1730234537514,NaN]","[44.9939733112300,44.9939733112300,44.9939663112300,44.9939663112300,44.9939733112300,NaN]",-93.17302304,44.99397982,-93.17294804,44.99397282,263
259,"[-93.1730169133438,44.9939589854384;-93.1729419133438,44.9939659854383]","[-93.1730169133438,-93.1729419133438,-93.1729419133438,-93.1730169133438,-93.1730169133438,NaN]","[44.9939659854383,44.9939659854383,44.9939589854384,44.9939589854384,44.9939659854383,NaN]",-93.17302304,44.99397282,-93.17294804,44.99396582,264
260,"[-93.1730189589304,44.9939519846614;-93.1729439589304,44.9939589846614]","[-93.1730189589304,-93.1729439589304,-93.1729439589304,-93.1730189589304,-93.1730189589304,NaN]","[44.9939589846614,44.9939589846614,44.9939519846614,44.9939519846614,44.9939589846614,NaN]",-93.17302304,44.99396582,-93.17294804,44.99395882,265
261,"[-93.1730241305569,44.9939453539145;-93.1729491305569,44.9939523539145]","[-93.1730241305569,-93.1729491305569,-93.1729491305569,-93.1730241305569,-93.1730241305569,NaN]","[44.9939523539145,44.9939523539145,44.9939453539145,44.9939453539145,44.9939523539145,NaN]",-93.17302304,44.99395882,-93.17294804,44.99395182,266
262,"[-93.1730232156887,44.9939382702400;-93.1729482156888,44.9939452702400]","[-93.1730232156887,-93.1729482156888,-93.1729482156888,-93.1730232156887,-93.1730232156887,NaN]","[44.9939452702400,44.9939452702400,44.9939382702400,44.9939382702400,44.9939452702400,NaN]",-93.17302304,44.99395182,-93.17294804,44.99394482,267
263,"[-93.1730175176482,44.9939314216726;-93.1729425176482,44.9939384216726]","[-93.1730175176482,-93.1729425176482,-93.1729425176482,-93.1730175176482,-93.1730175176482,NaN]","[44.9939384216726,44.9939384216726,44.9939314216726,44.9939314216726,44.9939384216726,NaN]",-93.17302304,44.99394482,-93.17294804,44.99393782,268
264,"[-93.1730177686675,44.9939242159944;-93.1729427686675,44.9939312159944]","[-93.1730177686675,-93.1729427686675,-93.1729427686675,-93.1730177686675,-93.1730177686675,NaN]","[44.9939312159944,44.9939312159944,44.9939242159944,44.9939242159944,44.9939312159944,NaN]",-93.17302304,44.99393782,-93.17294804,44.99393082,269
265,"[-93.1730243968502,44.9939171539323;-93.1729493968502,44.9939241539323]","[-93.1730243968502,-93.1729493968502,-93.1729493968502,-93.1730243968502,-93.1730243968502,NaN]","[44.9939241539323,44.9939241539323,44.9939171539323,44.9939171539323,44.9939241539323,NaN]",-93.17302304,44.99393082,-93.17294804,44.99392382,270
266,"[-93.1730238938683,44.9939098945198;-93.1729488938683,44.9939168945198]","[-93.1730238938683,-93.1729488938683,-93.1729488938683,-93.1730238938683,-93.1730238938683,NaN]","[44.9939168945198,44.9939168945198,44.9939098945198,44.9939098945198,44.9939168945198,NaN]",-93.17302304,44.99392382,-93.17294804,44.99391682,271
267,"[-93.1730219906575,44.9939030419755;-93.1729469906575,44.9939100419755]","[-93.1730219906575,-93.1729469906575,-93.1729469906575,-93.1730219906575,-93.1730219906575,NaN]","[44.9939100419755,44.9939100419755,44.9939030419755,44.9939030419755,44.9939100419755,NaN]",-93.17302304,44.99391682,-93.17294804,44.99390982,272
268,"[-93.1730174506220,44.9938961604176;-93.1729424506220,44.9939031604176]","[-93.1730174506220,-93.1729424506220,-93.1729424506220,-93.1730174506220,-93.1730174506220,NaN]","[44.9939031604176,44.9939031604176,44.9938961604176,44.9938961604176,44.9939031604176,NaN]",-93.17302304,44.99390982,-93.17294804,44.99390282,273
269,"[-93.1730231267324,44.9938892647472;-93.1729481267324,44.9938962647472]","[-93.1730231267324,-93.1729481267324,-93.1729481267324,-93.1730231267324,-93.1730231267324,NaN]","[44.9938962647472,44.9938962647472,44.9938892647472,44.9938892647472,44.9938962647472,NaN]",-93.17302304,44.99390282,-93.17294804,44.99389582,274
270,"[-93.1730220356171,44.9938825103220;-93.1729470356171,44.9938895103220]","[-93.1730220356171,-93.1729470356171,-93.1729470356171,-93.1730220356171,-93.1730220356171,NaN]","[44.9938895103220,44.9938895103220,44.9938825103220,44.9938825103220,44.9938895103220,NaN]",-93.17302304,44.99389582,-93.17294804,44.99388882,275
271,"[-93.1730203000388,44.9938756633235;-93.1729453000388,44.9938826633235]","[-93.1730203000388,-93.1729453000388,-93.1729453000388,-93.1730203000388,-93.1730203000388,NaN]","[44.9938826633235,44.9938826633235,44.9938756633235,44.9938756633235,44.9938826633235,NaN]",-93.17302304,44.99388882,-93.17294804,44.99388182,276
272,"[-93.1730167072188,44.9938684175434;-93.1729417072188,44.9938754175434]","[-93.1730167072188,-93.1729417072188,-93.1729417072188,-93.1730167072188,-93.1730167072188,NaN]","[44.9938754175434,44.9938754175434,44.9938684175434,44.9938684175434,44.9938754175434,NaN]",-93.17302304,44.99388182,-93.17294804,44.99387482,277
273,"[-93.1730228141292,44.9938611491150;-93.1729478141292,44.9938681491150]","[-93.1730228141292,-93.1729478141292,-93.1729478141292,-93.1730228141292,-93.1730228141292,NaN]","[44.9938681491150,44.9938681491150,44.9938611491150,44.9938611491150,44.9938681491150,NaN]",-93.17302304,44.99387482,-93.17294804,44.99386782,278
274,"[-93.1730230344364,44.9938538488994;-93.1729480344364,44.9938608488994]","[-93.1730230344364,-93.1729480344364,-93.1729480344364,-93.1730230344364,-93.1730230344364,NaN]","[44.9938608488994,44.9938608488994,44.9938538488994,44.9938538488994,44.9938608488994,NaN]",-93.17302304,44.99386782,-93.17294804,44.99386082,279
275,"[-93.1730204154816,44.9938467208550;-93.1729454154816,44.9938537208550]","[-93.1730204154816,-93.1729454154816,-93.1729454154816,-93.1730204154816,-93.1730204154816,NaN]","[44.9938537208550,44.9938537208550,44.9938467208550,44.9938467208550,44.9938537208550,NaN]",-93.17302304,44.99386082,-93.17294804,44.99385382,280
276,"[-93.1730191826384,44.9938404475664;-93.1729441826384,44.9938474475664]","[-93.1730191826384,-93.1729441826384,-93.1729441826384,-93.1730191826384,-93.1730191826384,NaN]","[44.9938474475664,44.9938474475664,44.9938404475664,44.9938404475664,44.9938474475664,NaN]",-93.17302304,44.99385382,-93.17294804,44.99384682,281
277,"[-93.1730241259160,44.9938333298422;-93.1729491259161,44.9938403298422]","[-93.1730241259160,-93.1729491259161,-93.1729491259161,-93.1730241259160,-93.1730241259160,NaN]","[44.9938403298422,44.9938403298422,44.9938333298422,44.9938333298422,44.9938403298422,NaN]",-93.17302304,44.99384682,-93.17294804,44.99383982,282
278,"[-93.1730234016357,44.9938265740985;-93.1729484016357,44.9938335740985]","[-93.1730234016357,-93.1729484016357,-93.1729484016357,-93.1730234016357,-93.1730234016357,NaN]","[44.9938335740985,44.9938335740985,44.9938265740985,44.9938265740985,44.9938335740985,NaN]",-93.17302304,44.99383982,-93.17294804,44.99383282,283
279,"[-93.1730188993231,44.9938193670765;-93.1729438993231,44.9938263670765]","[-93.1730188993231,-93.1729438993231,-93.1729438993231,-93.1730188993231,-93.1730188993231,NaN]","[44.9938263670765,44.9938263670765,44.9938193670765,44.9938193670765,44.9938263670765,NaN]",-93.17302304,44.99383282,-93.17294804,44.99382582,284
280,"[-93.1730177506801,44.9938130549756;-93.1729427506801,44.9938200549756]","[-93.1730177506801,-93.1729427506801,-93.1729427506801,-93.1730177506801,-93.1730177506801,NaN]","[44.9938200549756,44.9938200549756,44.9938130549756,44.9938130549756,44.9938200549756,NaN]",-93.17302304,44.99382582,-93.17294804,44.99381882,285
281,"[-93.1730273304986,44.9938060065715;-93.1729523304986,44.9938130065715]","[-93.1730273304986,-93.1729523304986,-93.1729523304986,-93.1730273304986,-93.1730273304986,NaN]","[44.9938130065715,44.9938130065715,44.9938060065715,44.9938060065715,44.9938130065715,NaN]",-93.17302304,44.99381882,-93.17294804,44.99381182,286
282,"[-93.1730245629198,44.9937986664291;-93.1729495629198,44.9938056664291]","[-93.1730245629198,-93.1729495629198,-93.1729495629198,-93.1730245629198,-93.1730245629198,NaN]","[44.9938056664291,44.9938056664291,44.9937986664291,44.9937986664291,44.9938056664291,NaN]",-93.17302304,44.99381182,-93.17294804,44.99380482,287
283,"[-93.1730194872635,44.9937910608261;-93.1729444872635,44.9937980608261]","[-93.1730194872635,-93.1729444872635,-93.1729444872635,-93.1730194872635,-93.1730194872635,NaN]","[44.9937980608261,44.9937980608261,44.9937910608261,44.9937910608261,44.9937980608261,NaN]",-93.17302304,44.99380482,-93.17294804,44.99379782,288
284,"[-93.1730180669508,44.9937847575445;-93.1729430669508,44.9937917575445]","[-93.1730180669508,-93.1729430669508,-93.1729430669508,-93.1730180669508,-93.1730180669508,NaN]","[44.9937917575445,44.9937917575445,44.9937847575445,44.9937847575445,44.9937917575445,NaN]",-93.17302304,44.99379782,-93.17294804,44.99379082,289
285,"[-93.1730244788218,44.9937775217620;-93.1729494788218,44.9937845217620]","[-93.1730244788218,-93.1729494788218,-93.1729494788218,-93.1730244788218,-93.1730244788218,NaN]","[44.9937845217620,44.9937845217620,44.9937775217620,44.9937775217620,44.9937845217620,NaN]",-93.17302304,44.99379082,-93.17294804,44.99378382,290
286,"[-93.1730235072581,44.9937704014519;-93.1729485072581,44.9937774014519]","[-93.1730235072581,-93.1729485072581,-93.1729485072581,-93.1730235072581,-93.1730235072581,NaN]","[44.9937774014519,44.9937774014519,44.9937704014519,44.9937704014519,44.9937774014519,NaN]",-93.17302304,44.99378382,-93.17294804,44.99377682,291
287,"[-93.1730197662191,44.9937640182408;-93.1729447662191,44.9937710182408]","[-93.1730197662191,-93.1729447662191,-93.1729447662191,-93.1730197662191,-93.1730197662191,NaN]","[44.9937710182408,44.9937710182408,44.9937640182408,44.9937640182408,44.9937710182408,NaN]",-93.17302304,44.99377682,-93.17294804,44.99376982,292
288,"[-93.1730195861368,44.9937568297348;-93.1729445861368,44.9937638297348]","[-93.1730195861368,-93.1729445861368,-93.1729445861368,-93.1730195861368,-93.1730195861368,NaN]","[44.9937638297348,44.9937638297348,44.9937568297348,44.9937568297348,44.9937638297348,NaN]",-93.17302304,44.99376982,-93.17294804,44.99376282,293
289,"[-93.1729489731270,44.9940854979549;-93.1728739731270,44.9940924979549]","[-93.1729489731270,-93.1728739731270,-93.1728739731270,-93.1729489731270,-93.1729489731270,NaN]","[44.9940924979549,44.9940924979549,44.9940854979549,44.9940854979549,44.9940924979549,NaN]",-93.17294804,44.99409882,-93.17287304,44.99409182,295
290,"[-93.1729484700520,44.9940789541852;-93.1728734700520,44.9940859541852]","[-93.1729484700520,-93.1728734700520,-93.1728734700520,-93.1729484700520,-93.1729484700520,NaN]","[44.9940859541852,44.9940859541852,44.9940789541852,44.9940789541852,44.9940859541852,NaN]",-93.17294804,44.99409182,-93.17287304,44.99408482,296
291,"[-93.1729459886584,44.9940712378820;-93.1728709886584,44.9940782378820]","[-93.1729459886584,-93.1728709886584,-93.1728709886584,-93.1729459886584,-93.1729459886584,NaN]","[44.9940782378820,44.9940782378820,44.9940712378820,44.9940712378820,44.9940782378820,NaN]",-93.17294804,44.99408482,-93.17287304,44.99407782,297
292,"[-93.1729419562223,44.9940647345817;-93.1728669562223,44.9940717345817]","[-93.1729419562223,-93.1728669562223,-93.1728669562223,-93.1729419562223,-93.1729419562223,NaN]","[44.9940717345817,44.9940717345817,44.9940647345817,44.9940647345817,44.9940717345817,NaN]",-93.17294804,44.99407782,-93.17287304,44.99407082,298
293,"[-93.1729478437067,44.9940575237457;-93.1728728437067,44.9940645237457]","[-93.1729478437067,-93.1728728437067,-93.1728728437067,-93.1729478437067,-93.1729478437067,NaN]","[44.9940645237457,44.9940645237457,44.9940575237457,44.9940575237457,44.9940645237457,NaN]",-93.17294804,44.99407082,-93.17287304,44.99406382,299
