Fields,BoundingBox,X,Y,left,top,right,bottom,id
651,"[-93.1735428614294,44.9928530826652;-93.1734648614294,44.9928600826652]","[-93.1735428614294,-93.1734648614294,-93.1734648614294,-93.1735428614294,-93.1735428614294,NaN]","[44.9928600826652,44.9928600826652,44.9928530826652,44.9928530826652,44.9928600826652,NaN]",807,-93.17358994,44.99288336,-93.17351194,44.99287636
652,"[-93.1735412715426,44.9928459691019;-93.1734632715426,44.9928529691019]","[-93.1735412715426,-93.1734632715426,-93.1734632715426,-93.1735412715426,-93.1735412715426,NaN]","[44.9928529691019,44.9928529691019,44.9928459691019,44.9928459691019,44.9928529691019,NaN]",808,-93.17358994,44.99287636,-93.17351194,44.99286936
653,"[-93.1735460412031,44.9928391962286;-93.1734680412031,44.9928461962286]","[-93.1735460412031,-93.1734680412031,-93.1734680412031,-93.1735460412031,-93.1735460412031,NaN]","[44.9928461962286,44.9928461962286,44.9928391962286,44.9928391962286,44.9928461962286,NaN]",809,-93.17358994,44.99286936,-93.17351194,44.99286236
654,"[-93.1735429749928,44.9928324233553;-93.1734649749928,44.9928394233553]","[-93.1735429749928,-93.1734649749928,-93.1734649749928,-93.1735429749928,-93.1735429749928,NaN]","[44.9928394233553,44.9928394233553,44.9928324233553,44.9928324233553,44.9928394233553,NaN]",810,-93.17358994,44.99286236,-93.17351194,44.99285536
655,"[-93.1735427478661,44.9928254233553;-93.1734647478661,44.9928324233553]","[-93.1735427478661,-93.1734647478661,-93.1734647478661,-93.1735427478661,-93.1735427478661,NaN]","[44.9928324233553,44.9928324233553,44.9928254233553,44.9928254233553,44.9928324233553,NaN]",811,-93.17358994,44.99285536,-93.17351194,44.99284836
656,"[-93.1735405901625,44.9928185369186;-93.1734625901625,44.9928255369186]","[-93.1735405901625,-93.1734625901625,-93.1734625901625,-93.1735405901625,-93.1735405901625,NaN]","[44.9928255369186,44.9928255369186,44.9928185369186,44.9928185369186,44.9928255369186,NaN]",812,-93.17358994,44.99284836,-93.17351194,44.99284136
657,"[-93.1735433156828,44.9928115369186;-93.1734653156828,44.9928185369186]","[-93.1735433156828,-93.1734653156828,-93.1734653156828,-93.1735433156828,-93.1735433156828,NaN]","[44.9928185369186,44.9928185369186,44.9928115369186,44.9928115369186,44.9928185369186,NaN]",813,-93.17358994,44.99284136,-93.17351194,44.99283436
658,"[-93.1735441106262,44.9928051047353;-93.1734661106262,44.9928121047353]","[-93.1735441106262,-93.1734661106262,-93.1734661106262,-93.1735441106262,-93.1735441106262,NaN]","[44.9928121047353,44.9928121047353,44.9928051047353,44.9928051047353,44.9928121047353,NaN]",814,-93.17358994,44.99283436,-93.17351194,44.99282736
659,"[-93.1735439970629,44.9927981047353;-93.1734659970629,44.9928051047353]","[-93.1735439970629,-93.1734659970629,-93.1734659970629,-93.1735439970629,-93.1735439970629,NaN]","[44.9928051047353,44.9928051047353,44.9927981047353,44.9927981047353,44.9928051047353,NaN]",815,-93.17358994,44.99282736,-93.17351194,44.99282036
660,"[-93.1735439970629,44.9927912182987;-93.1734659970629,44.9927982182987]","[-93.1735439970629,-93.1734659970629,-93.1734659970629,-93.1735439970629,-93.1735439970629,NaN]","[44.9927982182987,44.9927982182987,44.9927912182987,44.9927912182987,44.9927982182987,NaN]",816,-93.17358994,44.99282036,-93.17351194,44.99281336
661,"[-93.1735439970629,44.9927839911720;-93.1734659970629,44.9927909911720]","[-93.1735439970629,-93.1734659970629,-93.1734659970629,-93.1735439970629,-93.1735439970629,NaN]","[44.9927909911720,44.9927909911720,44.9927839911720,44.9927839911720,44.9927909911720,NaN]",817,-93.17358994,44.99281336,-93.17351194,44.99280636
662,"[-93.1735437699362,44.9927772182987;-93.1734657699362,44.9927842182987]","[-93.1735437699362,-93.1734657699362,-93.1734657699362,-93.1735437699362,-93.1735437699362,NaN]","[44.9927842182987,44.9927842182987,44.9927772182987,44.9927772182987,44.9927842182987,NaN]",818,-93.17358994,44.99280636,-93.17351194,44.99279936
663,"[-93.1735427478661,44.9927705589887;-93.1734647478661,44.9927775589887]","[-93.1735427478661,-93.1734647478661,-93.1734647478661,-93.1735427478661,-93.1735427478661,NaN]","[44.9927775589887,44.9927775589887,44.9927705589887,44.9927705589887,44.9927775589887,NaN]",819,-93.17358994,44.99279936,-93.17351194,44.99279236
664,"[-93.1735417257960,44.9927635589887;-93.1734637257960,44.9927705589887]","[-93.1735417257960,-93.1734637257960,-93.1734637257960,-93.1735417257960,-93.1735417257960,NaN]","[44.9927705589887,44.9927705589887,44.9927635589887,44.9927635589887,44.9927705589887,NaN]",820,-93.17358994,44.99279236,-93.17351194,44.99278536
665,"[-93.1735479717800,44.9927563318620;-93.1734699717800,44.9927633318620]","[-93.1735479717800,-93.1734699717800,-93.1734699717800,-93.1735479717800,-93.1735479717800,NaN]","[44.9927633318620,44.9927633318620,44.9927563318620,44.9927563318620,44.9927633318620,NaN]",821,-93.17358994,44.99278536,-93.17351194,44.99277836
666,"[-93.1735466090199,44.9927496725521;-93.1734686090199,44.9927566725521]","[-93.1735466090199,-93.1734686090199,-93.1734686090199,-93.1735466090199,-93.1735466090199,NaN]","[44.9927566725521,44.9927566725521,44.9927496725521,44.9927496725521,44.9927566725521,NaN]",822,-93.17358994,44.99277836,-93.17351194,44.99277136
667,"[-93.1735441106262,44.9927430132421;-93.1734661106262,44.9927500132421]","[-93.1735441106262,-93.1734661106262,-93.1734661106262,-93.1735441106262,-93.1735441106262,NaN]","[44.9927500132421,44.9927500132421,44.9927430132421,44.9927430132421,44.9927500132421,NaN]",823,-93.17358994,44.99277136,-93.17351194,44.99276436
668,"[-93.1735442241896,44.9927358996788;-93.1734662241896,44.9927428996788]","[-93.1735442241896,-93.1734662241896,-93.1734662241896,-93.1735442241896,-93.1735442241896,NaN]","[44.9927428996788,44.9927428996788,44.9927358996788,44.9927358996788,44.9927428996788,NaN]",824,-93.17358994,44.99276436,-93.17351194,44.99275736
669,"[-93.1735451326964,44.9927288996788;-93.1734671326964,44.9927358996788]","[-93.1735451326964,-93.1734671326964,-93.1734671326964,-93.1735451326964,-93.1735451326964,NaN]","[44.9927358996788,44.9927358996788,44.9927288996788,44.9927288996788,44.9927358996788,NaN]",825,-93.17358994,44.99275736,-93.17351194,44.99275036
670,"[-93.1735466090199,44.9927216725521;-93.1734686090199,44.9927286725521]","[-93.1735466090199,-93.1734686090199,-93.1734686090199,-93.1735466090199,-93.1735466090199,NaN]","[44.9927286725521,44.9927286725521,44.9927216725521,44.9927216725521,44.9927286725521,NaN]",826,-93.17358994,44.99275036,-93.17351194,44.99274336
671,"[-93.1735452462597,44.9927148996788;-93.1734672462597,44.9927218996788]","[-93.1735452462597,-93.1734672462597,-93.1734672462597,-93.1735452462597,-93.1735452462597,NaN]","[44.9927218996788,44.9927218996788,44.9927148996788,44.9927148996788,44.9927218996788,NaN]",827,-93.17358994,44.99274336,-93.17351194,44.99273636
672,"[-93.1735462683298,44.9927081268055;-93.1734682683298,44.9927151268054]","[-93.1735462683298,-93.1734682683298,-93.1734682683298,-93.1735462683298,-93.1735462683298,NaN]","[44.9927151268054,44.9927151268054,44.9927081268055,44.9927081268055,44.9927151268054,NaN]",828,-93.17358994,44.99273636,-93.17351194,44.99272936
673,"[-93.1734731515537,44.9930340605951;-93.1733951515537,44.9930410605951]","[-93.1734731515537,-93.1733951515537,-93.1733951515537,-93.1734731515537,-93.1734731515537,NaN]","[44.9930410605951,44.9930410605951,44.9930340605951,44.9930340605951,44.9930410605951,NaN]",841,-93.17351194,44.99306536,-93.17343394,44.99305836
674,"[-93.1734717887936,44.9930268334684;-93.1733937887936,44.9930338334684]","[-93.1734717887936,-93.1733937887936,-93.1733937887936,-93.1734717887936,-93.1734717887936,NaN]","[44.9930338334684,44.9930338334684,44.9930268334684,44.9930268334684,44.9930338334684,NaN]",842,-93.17351194,44.99305836,-93.17343394,44.99305136
675,"[-93.1734701989067,44.9930199470318;-93.1733921989067,44.9930269470318]","[-93.1734701989067,-93.1733921989067,-93.1733921989067,-93.1734701989067,-93.1734701989067,NaN]","[44.9930269470318,44.9930269470318,44.9930199470318,44.9930199470318,44.9930269470318,NaN]",843,-93.17351194,44.99305136,-93.17343394,44.99304436
676,"[-93.1734696310900,44.9930130605951;-93.1733916310900,44.9930200605951]","[-93.1734696310900,-93.1733916310900,-93.1733916310900,-93.1734696310900,-93.1734696310900,NaN]","[44.9930200605951,44.9930200605951,44.9930130605951,44.9930130605951,44.9930200605951,NaN]",844,-93.17351194,44.99304436,-93.17343394,44.99303736
677,"[-93.1734695175266,44.9930059470318;-93.1733915175266,44.9930129470317]","[-93.1734695175266,-93.1733915175266,-93.1733915175266,-93.1734695175266,-93.1734695175266,NaN]","[44.9930129470317,44.9930129470317,44.9930059470318,44.9930059470318,44.9930129470317,NaN]",845,-93.17351194,44.99303736,-93.17343394,44.99303036
678,"[-93.1734684954565,44.9929994012852;-93.1733904954565,44.9930064012851]","[-93.1734684954565,-93.1733904954565,-93.1733904954565,-93.1734684954565,-93.1734684954565,NaN]","[44.9930064012851,44.9930064012851,44.9929994012852,44.9929994012852,44.9930064012851,NaN]",846,-93.17351194,44.99303036,-93.17343394,44.99302336
679,"[-93.1734662241896,44.9929925148485;-93.1733882241896,44.9929995148485]","[-93.1734662241896,-93.1733882241896,-93.1733882241896,-93.1734662241896,-93.1734662241896,NaN]","[44.9929995148485,44.9929995148485,44.9929925148485,44.9929925148485,44.9929995148485,NaN]",847,-93.17351194,44.99302336,-93.17343394,44.99301636
680,"[-93.1734657699362,44.9929857419752;-93.1733877699362,44.9929927419752]","[-93.1734657699362,-93.1733877699362,-93.1733877699362,-93.1734657699362,-93.1734657699362,NaN]","[44.9929927419752,44.9929927419752,44.9929857419752,44.9929857419752,44.9929927419752,NaN]",848,-93.17351194,44.99301636,-93.17343394,44.99300936
681,"[-93.1734709938501,44.9929785148485;-93.1733929938501,44.9929855148485]","[-93.1734709938501,-93.1733929938501,-93.1733929938501,-93.1734709938501,-93.1734709938501,NaN]","[44.9929855148485,44.9929855148485,44.9929785148485,44.9929785148485,44.9929855148485,NaN]",849,-93.17351194,44.99300936,-93.17343394,44.99300236
682,"[-93.1734724701736,44.9929711741585;-93.1733944701736,44.9929781741584]","[-93.1734724701736,-93.1733944701736,-93.1733944701736,-93.1734724701736,-93.1734724701736,NaN]","[44.9929781741584,44.9929781741584,44.9929711741585,44.9929711741585,44.9929781741584,NaN]",850,-93.17351194,44.99300236,-93.17343394,44.99299536
683,"[-93.1734667920063,44.9929642877218;-93.1733887920063,44.9929712877218]","[-93.1734667920063,-93.1733887920063,-93.1733887920063,-93.1734667920063,-93.1734667920063,NaN]","[44.9929712877218,44.9929712877218,44.9929642877218,44.9929642877218,44.9929712877218,NaN]",851,-93.17351194,44.99299536,-93.17343394,44.99298836
684,"[-93.1734657699362,44.9929572877218;-93.1733877699362,44.9929642877218]","[-93.1734657699362,-93.1733877699362,-93.1733877699362,-93.1734657699362,-93.1734657699362,NaN]","[44.9929642877218,44.9929642877218,44.9929572877218,44.9929572877218,44.9929642877218,NaN]",852,-93.17351194,44.99298836,-93.17343394,44.99298136
685,"[-93.1734701989067,44.9929505148485;-93.1733921989067,44.9929575148485]","[-93.1734701989067,-93.1733921989067,-93.1733921989067,-93.1734701989067,-93.1734701989067,NaN]","[44.9929575148485,44.9929575148485,44.9929505148485,44.9929505148485,44.9929575148485,NaN]",853,-93.17351194,44.99298136,-93.17343394,44.99297436
686,"[-93.1734704260334,44.9929436284118;-93.1733924260334,44.9929506284118]","[-93.1734704260334,-93.1733924260334,-93.1733924260334,-93.1734704260334,-93.1734704260334,NaN]","[44.9929506284118,44.9929506284118,44.9929436284118,44.9929436284118,44.9929506284118,NaN]",854,-93.17351194,44.99297436,-93.17343394,44.99296736
687,"[-93.1734679276398,44.9929364012851;-93.1733899276398,44.9929434012851]","[-93.1734679276398,-93.1733899276398,-93.1733899276398,-93.1734679276398,-93.1734679276398,NaN]","[44.9929434012851,44.9929434012851,44.9929364012851,44.9929364012851,44.9929434012851,NaN]",855,-93.17351194,44.99296736,-93.17343394,44.99296036
688,"[-93.1734659970629,44.9929294012851;-93.1733879970629,44.9929364012851]","[-93.1734659970629,-93.1733879970629,-93.1733879970629,-93.1734659970629,-93.1734659970629,NaN]","[44.9929364012851,44.9929364012851,44.9929294012851,44.9929294012851,44.9929364012851,NaN]",856,-93.17351194,44.99296036,-93.17343394,44.99295336
689,"[-93.1734695175266,44.9929225148485;-93.1733915175266,44.9929295148485]","[-93.1734695175266,-93.1733915175266,-93.1733915175266,-93.1734695175266,-93.1734695175266,NaN]","[44.9929295148485,44.9929295148485,44.9929225148485,44.9929225148485,44.9929295148485,NaN]",857,-93.17351194,44.99295336,-93.17343394,44.99294636
690,"[-93.1734700853434,44.9929152877218;-93.1733920853434,44.9929222877218]","[-93.1734700853434,-93.1733920853434,-93.1733920853434,-93.1734700853434,-93.1734700853434,NaN]","[44.9929222877218,44.9929222877218,44.9929152877218,44.9929152877218,44.9929222877218,NaN]",858,-93.17351194,44.99294636,-93.17343394,44.99293936
691,"[-93.1734659970629,44.9929087419752;-93.1733879970629,44.9929157419752]","[-93.1734659970629,-93.1733879970629,-93.1733879970629,-93.1734659970629,-93.1734659970629,NaN]","[44.9929157419752,44.9929157419752,44.9929087419752,44.9929087419752,44.9929157419752,NaN]",859,-93.17351194,44.99293936,-93.17343394,44.99293236
692,"[-93.1734624765992,44.9929020826652;-93.1733844765992,44.9929090826652]","[-93.1734624765992,-93.1733844765992,-93.1733844765992,-93.1734624765992,-93.1734624765992,NaN]","[44.9929090826652,44.9929090826652,44.9929020826652,44.9929020826652,44.9929090826652,NaN]",860,-93.17351194,44.99293236,-93.17343394,44.99292536
693,"[-93.1734675869498,44.9928948555385;-93.1733895869498,44.9929018555385]","[-93.1734675869498,-93.1733895869498,-93.1733895869498,-93.1734675869498,-93.1734675869498,NaN]","[44.9929018555385,44.9929018555385,44.9928948555385,44.9928948555385,44.9929018555385,NaN]",861,-93.17351194,44.99292536,-93.17343394,44.99291836
694,"[-93.1734725837370,44.9928883097919;-93.1733945837370,44.9928953097919]","[-93.1734725837370,-93.1733945837370,-93.1733945837370,-93.1734725837370,-93.1734725837370,NaN]","[44.9928953097919,44.9928953097919,44.9928883097919,44.9928883097919,44.9928953097919,NaN]",862,-93.17351194,44.99291836,-93.17343394,44.99291136
695,"[-93.1734674733864,44.9928813097919;-93.1733894733864,44.9928883097919]","[-93.1734674733864,-93.1733894733864,-93.1733894733864,-93.1734674733864,-93.1734674733864,NaN]","[44.9928883097919,44.9928883097919,44.9928813097919,44.9928813097919,44.9928883097919,NaN]",863,-93.17351194,44.99291136,-93.17343394,44.99290436
696,"[-93.1734658834996,44.9928743097919;-93.1733878834995,44.9928813097919]","[-93.1734658834996,-93.1733878834995,-93.1733878834995,-93.1734658834996,-93.1734658834996,NaN]","[44.9928813097919,44.9928813097919,44.9928743097919,44.9928743097919,44.9928813097919,NaN]",864,-93.17351194,44.99290436,-93.17343394,44.99289736
697,"[-93.1734731515537,44.9928671962286;-93.1733951515537,44.9928741962286]","[-93.1734731515537,-93.1733951515537,-93.1733951515537,-93.1734731515537,-93.1734731515537,NaN]","[44.9928741962286,44.9928741962286,44.9928671962286,44.9928671962286,44.9928741962286,NaN]",865,-93.17351194,44.99289736,-93.17343394,44.99289036
698,"[-93.1734711074135,44.9928599691019;-93.1733931074135,44.9928669691019]","[-93.1734711074135,-93.1733931074135,-93.1733931074135,-93.1734711074135,-93.1734711074135,NaN]","[44.9928669691019,44.9928669691019,44.9928599691019,44.9928599691019,44.9928669691019,NaN]",866,-93.17351194,44.99289036,-93.17343394,44.99288336
699,"[-93.1734686090199,44.9928529691019;-93.1733906090199,44.9928599691019]","[-93.1734686090199,-93.1733906090199,-93.1733906090199,-93.1734686090199,-93.1734686090199,NaN]","[44.9928599691019,44.9928599691019,44.9928529691019,44.9928529691019,44.9928599691019,NaN]",867,-93.17351194,44.99288336,-93.17343394,44.99287636
700,"[-93.1734661106262,44.9928461962286;-93.1733881106262,44.9928531962286]","[-93.1734661106262,-93.1733881106262,-93.1733881106262,-93.1734661106262,-93.1734661106262,NaN]","[44.9928531962286,44.9928531962286,44.9928461962286,44.9928461962286,44.9928531962286,NaN]",868,-93.17351194,44.99287636,-93.17343394,44.99286936
701,"[-93.1734720159203,44.9928390826652;-93.1733940159203,44.9928460826652]","[-93.1734720159203,-93.1733940159203,-93.1733940159203,-93.1734720159203,-93.1734720159203,NaN]","[44.9928460826652,44.9928460826652,44.9928390826652,44.9928390826652,44.9928460826652,NaN]",869,-93.17351194,44.99286936,-93.17343394,44.99286236
702,"[-93.1734682683298,44.9928323097919;-93.1733902683298,44.9928393097919]","[-93.1734682683298,-93.1733902683298,-93.1733902683298,-93.1734682683298,-93.1734682683298,NaN]","[44.9928393097919,44.9928393097919,44.9928323097919,44.9928323097919,44.9928393097919,NaN]",870,-93.17351194,44.99286236,-93.17343394,44.99285536
703,"[-93.1734688361466,44.9928256504819;-93.1733908361466,44.9928326504819]","[-93.1734688361466,-93.1733908361466,-93.1733908361466,-93.1734688361466,-93.1734688361466,NaN]","[44.9928326504819,44.9928326504819,44.9928256504819,44.9928256504819,44.9928326504819,NaN]",871,-93.17351194,44.99285536,-93.17343394,44.99284836
704,"[-93.1734648614294,44.9928191047353;-93.1733868614294,44.9928261047353]","[-93.1734648614294,-93.1733868614294,-93.1733868614294,-93.1734648614294,-93.1734648614294,NaN]","[44.9928261047353,44.9928261047353,44.9928191047353,44.9928191047353,44.9928261047353,NaN]",872,-93.17351194,44.99284836,-93.17343394,44.99284136
